"sub","item","item_type","study_pos","ON_resp","ON_RT","RK_resp","accuracy"
26,"CALL","word",NA,"new",1.67398190498,"N",TRUE
26,"TALK","word",24,"old",1.14349508286,"R",TRUE
26,"FACE","word",60,"old",1.15902304649,"K",TRUE
26,"SPIZ","nonword",NA,"new",1.75801110268,"N",TRUE
26,"HEAD","word",NA,"old",2.81160306931,"R",FALSE
26,"SNUZ","nonword",9,"old",1.51848101616,"K",TRUE
26,"NAUC","nonword",NA,"old",1.54142308235,"K",FALSE
26,"SOFT","word",17,"old",1.60867500305,"K",TRUE
26,"WONS","nonword",NA,"new",1.48752617836,"N",TRUE
26,"LINE","word",NA,"old",2.58731603622,"R",FALSE
26,"BIRD","word",NA,"new",2.27778792381,"N",TRUE
26,"SOAP","word",19,"old",1.21150684357,"K",TRUE
26,"JALT","nonword",38,"old",1.40452814102,"K",TRUE
26,"WONC","nonword",3,"old",1.32162594795,"K",TRUE
26,"TREE","word",58,"new",1.45276808739,"N",FALSE
26,"COAT","word",21,"old",1.20630288124,"K",TRUE
26,"WARM","word",33,"old",0.937731981277,"K",TRUE
26,"CLOF","nonword",NA,"new",1.18689918518,"N",TRUE
26,"SEFS","nonword",54,"new",1.61835694313,"N",FALSE
26,"TASP","nonword",NA,"new",1.51576805115,"N",TRUE
26,"WORK","word",NA,"new",1.80928111076,"N",TRUE
26,"HELP","word",NA,"old",1.73302388191,"R",FALSE
26,"UFTS","nonword",NA,"new",2.06573700905,"N",TRUE
26,"DAUV","nonword",31,"old",1.80913305283,"K",TRUE
26,"CASH","word",49,"old",1.18639707565,"K",TRUE
26,"RILM","nonword",NA,"new",3.24751806259,"N",TRUE
26,"WANT","word",NA,"old",1.21870613098,"R",FALSE
26,"SELF","word",8,"old",1.30796694756,"R",TRUE
26,"KLIB","nonword",30,"old",1.78133583069,"K",TRUE
26,"HESP","nonword",51,"new",1.85997581482,"N",FALSE
26,"NOGE","nonword",27,"new",1.3153321743,"N",FALSE
26,"ZYSE","nonword",11,"old",1.40875792503,"K",TRUE
26,"NARN","nonword",4,"new",2.83605003357,"N",FALSE
26,"KNEE","word",NA,"new",1.56115007401,"N",TRUE
26,"GATE","word",NA,"new",2.16466498375,"N",TRUE
26,"GOOD","word",42,"old",1.35201406479,"K",TRUE
26,"DOOR","word",NA,"new",2.92097997665,"N",TRUE
26,"WIND","word",NA,"new",3.012196064,"N",TRUE
26,"YAIL","nonword",5,"old",1.86940002441,"K",TRUE
26,"LIFE","word",34,"old",1.25250792503,"K",TRUE
26,"HAND","word",7,"old",1.44362688065,"K",TRUE
26,"SEAT","word",43,"new",2.77465891838,"N",FALSE
26,"YOGG","nonword",15,"old",1.14416599274,"K",TRUE
26,"PLOK","nonword",NA,"new",1.79689192772,"N",TRUE
26,"WONE","nonword",NA,"new",1.45035099983,"N",TRUE
26,"SOTE","nonword",NA,"old",2.17208600044,"R",FALSE
26,"CWUL","nonword",45,"new",2.55672097206,"N",FALSE
26,"ROAD","word",50,"old",1.69735717773,"R",TRUE
26,"FOMB","nonword",NA,"new",1.83497309685,"N",TRUE
26,"VABB","nonword",25,"new",1.4883749485,"N",FALSE
26,"GWUZ","nonword",13,"old",1.47612404823,"K",TRUE
26,"REST","word",36,"new",2.34507584572,"N",FALSE
26,"YEAR","word",NA,"old",1.62457489967,"R",FALSE
26,"DATE","word",26,"old",1.76139593124,"K",TRUE
26,"LODD","nonword",44,"new",1.84030199051,"N",FALSE
26,"BOOK","word",2,"old",1.84388303757,"R",TRUE
26,"SIME","nonword",59,"old",2.25116014481,"K",TRUE
26,"ZARC","nonword",NA,"new",2.17171788216,"N",TRUE
26,"LEFT","word",37,"new",1.8131210804,"N",FALSE
26,"CAKE","word",NA,"new",2.12646985054,"N",TRUE
26,"KISS","word",NA,"old",1.95395708084,"R",FALSE
26,"HEWF","nonword",NA,"new",1.64690804482,"N",TRUE
26,"ZUNK","nonword",NA,"old",1.56253385544,"R",FALSE
26,"SHOP","word",40,"new",2.89354014397,"N",FALSE
26,"TUCE","nonword",NA,"new",2.91855502129,"N",TRUE
26,"JAUK","nonword",35,"new",2.1634850502,"N",FALSE
26,"ABST","nonword",NA,"new",1.74279808998,"N",TRUE
26,"DOYS","nonword",46,"old",1.34235715866,"K",TRUE
26,"HALF","word",NA,"new",2.52350616455,"N",TRUE
26,"FEET","word",55,"old",1.25510692596,"K",TRUE
26,"ZELF","nonword",NA,"old",1.76194620132,"K",FALSE
26,"MYDE","nonword",NA,"new",1.80301690102,"N",TRUE
26,"FOSK","nonword",NA,"new",1.69442820549,"N",TRUE
26,"NALN","nonword",52,"old",1.29594802856,"R",TRUE
26,"BEEF","word",NA,"old",3.3393239975,"R",FALSE
26,"WALK","word",NA,"new",1.8520629406,"N",TRUE
26,"COLV","nonword",NA,"new",1.53319597244,"N",TRUE
26,"MAKE","word",41,"old",1.17497992516,"R",TRUE
26,"LIKE","word",NA,"new",1.77166414261,"N",TRUE
26,"TIME","word",10,"old",1.27741909027,"K",TRUE
26,"MENC","nonword",53,"old",1.50834488869,"K",TRUE
26,"CWEB","nonword",23,"new",1.38751482964,"N",FALSE
26,"BATH","word",56,"old",2.13134098053,"R",TRUE
26,"SALT","word",NA,"new",1.91596198082,"N",TRUE
26,"DWEK","nonword",NA,"old",1.40149497986,"R",FALSE
26,"COLD","word",12,"old",1.65219497681,"K",TRUE
26,"DENC","nonword",14,"old",1.57121610641,"K",TRUE
26,"DAPT","nonword",48,"new",1.60420799255,"N",FALSE
26,"SONG","word",NA,"new",1.62365198135,"N",TRUE
27,"GIRL","word",33,"old",4.74269986153,"R",TRUE
27,"PLOK","nonword",15,"old",3.02749109268,"K",TRUE
27,"WIND","word",NA,"new",1.42607402802,"N",TRUE
27,"FACE","word",NA,"new",1.44960403442,"N",TRUE
27,"CWUL","nonword",NA,"old",1.2112531662,"K",FALSE
27,"SOAP","word",11,"old",1.15654802322,"R",TRUE
27,"GOOD","word",NA,"new",3.7436580658,"N",TRUE
27,"TREE","word",NA,"new",1.34249806404,"N",TRUE
27,"MYDE","nonword",NA,"old",0.966279029846,"R",FALSE
27,"SPIZ","nonword",NA,"new",1.15133595467,"N",TRUE
27,"HELP","word",4,"old",2.005163908,"K",TRUE
27,"CHIE","nonword",39,"new",1.32206988335,"N",FALSE
27,"FOSK","nonword",43,"old",1.00571084023,"R",TRUE
27,"WALK","word",NA,"new",2.31896400452,"N",TRUE
27,"YOGG","nonword",NA,"new",1.33221292496,"N",TRUE
27,"ZARC","nonword",NA,"new",1.06996297836,"N",TRUE
27,"COLD","word",NA,"old",0.987564086914,"K",FALSE
27,"ROOM","word",NA,"new",1.17061710358,"N",TRUE
27,"SEFS","nonword",18,"old",1.45253992081,"R",TRUE
27,"DAPT","nonword",NA,"old",1.29976391792,"K",FALSE
27,"GWIC","nonword",NA,"new",1.66870498657,"N",TRUE
27,"DUFE","nonword",2,"old",0.996407032013,"R",TRUE
27,"SALT","word",32,"old",1.23582196236,"R",TRUE
27,"BATH","word",NA,"new",1.3007748127,"N",TRUE
27,"CAKE","word",51,"new",1.58848500252,"N",FALSE
27,"TALK","word",19,"new",1.16371512413,"N",FALSE
27,"WANT","word",45,"old",1.07169413567,"K",TRUE
27,"NOTE","word",NA,"old",1.08481884003,"K",FALSE
27,"HAVE","word",3,"new",1.30770611763,"N",FALSE
27,"CASH","word",40,"new",1.33917188644,"N",FALSE
27,"NARN","nonword",23,"old",0.941305160522,"R",TRUE
27,"COLV","nonword",NA,"old",2.26239490509,"K",FALSE
27,"LATT","nonword",NA,"new",1.26715707779,"N",TRUE
27,"LODD","nonword",52,"old",0.890992164612,"R",TRUE
27,"WONS","nonword",8,"new",0.908054113388,"N",FALSE
27,"LOOK","word",48,"old",2.29194402695,"K",TRUE
27,"LEFT","word",NA,"new",0.97478890419,"N",TRUE
27,"KISS","word",NA,"new",0.928426980972,"N",TRUE
27,"KNEE","word",12,"new",1.53202319145,"N",FALSE
27,"DATE","word",35,"old",0.877462863922,"K",TRUE
27,"TIME","word",42,"new",1.63682508469,"N",FALSE
27,"BIRD","word",20,"old",0.962319135666,"R",TRUE
27,"RETE","nonword",14,"old",0.89169883728,"K",TRUE
27,"NAUC","nonword",NA,"new",1.30095505714,"N",TRUE
27,"CHUR","nonword",47,"old",0.684806108475,"R",TRUE
27,"NOGE","nonword",26,"new",1.50784897804,"N",FALSE
27,"HEWF","nonword",NA,"old",0.819663047791,"R",FALSE
27,"VABB","nonword",24,"new",0.932811021805,"N",FALSE
27,"RILM","nonword",10,"new",1.11836504936,"N",FALSE
27,"HESP","nonword",6,"old",0.812096118927,"R",TRUE
27,"HALF","word",16,"old",0.875496149063,"R",TRUE
27,"HOAB","nonword",NA,"old",0.81886100769,"K",FALSE
27,"ZEAM","nonword",28,"new",1.57403707504,"N",FALSE
27,"SNOW","word",NA,"old",0.783694982529,"R",FALSE
27,"PAGE","word",NA,"new",0.904911994934,"N",TRUE
27,"LIKE","word",NA,"old",1.01683998108,"K",FALSE
27,"DWEK","nonword",30,"old",0.98397898674,"K",TRUE
27,"FACT","word",NA,"new",0.963310003281,"N",TRUE
27,"SIME","nonword",5,"old",0.839334964752,"R",TRUE
27,"NALN","nonword",9,"new",0.950356006622,"N",FALSE
27,"LIFE","word",27,"old",0.796068906784,"K",TRUE
27,"ABST","nonword",38,"old",0.843670845032,"R",TRUE
27,"MAKE","word",NA,"old",1.29086303711,"K",FALSE
27,"HOLD","word",34,"new",0.780102968216,"N",FALSE
27,"ROAD","word",NA,"new",1.32368993759,"N",TRUE
27,"WARM","word",59,"old",1.17532801628,"R",TRUE
27,"HAND","word",NA,"new",3.96869897842,"N",TRUE
27,"VEUL","nonword",NA,"new",1.15530991554,"N",TRUE
27,"FOMB","nonword",NA,"old",0.873071908951,"R",FALSE
27,"CLOF","nonword",NA,"old",0.800340890884,"K",FALSE
27,"JOSP","nonword",NA,"old",2.97396397591,"K",FALSE
27,"JAUK","nonword",NA,"new",1.26451992989,"N",TRUE
27,"SEAT","word",NA,"new",1.14425301552,"N",TRUE
27,"SONG","word",NA,"new",1.72770094872,"N",TRUE
27,"GATE","word",NA,"new",1.16325998306,"N",TRUE
27,"SKIN","word",17,"old",2.99107503891,"K",TRUE
27,"HALL","word",NA,"new",1.78746390343,"N",TRUE
27,"SHOP","word",56,"new",1.13089609146,"N",FALSE
27,"HEAD","word",37,"old",0.684772014618,"K",TRUE
27,"SOFT","word",57,"new",1.41585016251,"N",FALSE
27,"FEET","word",49,"new",1.08133411407,"N",FALSE
27,"JALT","nonword",55,"old",1.16515398026,"K",TRUE
27,"ZELF","nonword",NA,"new",0.846257925034,"N",TRUE
27,"SNUZ","nonword",46,"old",1.4742269516,"K",TRUE
27,"MIND","word",NA,"old",1.55743694305,"K",FALSE
27,"TRUV","nonword",NA,"new",0.820405006409,"N",TRUE
27,"TUCE","nonword",NA,"old",1.12426710129,"K",FALSE
27,"HOME","word",58,"new",0.821503162384,"N",FALSE
27,"MENC","nonword",NA,"old",0.941362142563,"K",FALSE
27,"ZUNK","nonword",NA,"old",1.47275114059,"K",FALSE
27,"UFTS","nonword",25,"new",0.895703077316,"N",FALSE
27,"BLUE","word",53,"old",0.993485927582,"R",TRUE
27,"CWEB","nonword",NA,"old",1.02283382416,"K",FALSE
27,"SOTE","nonword",1,"old",0.724132061005,"R",TRUE
27,"WUIL","nonword",29,"new",1.2654440403,"N",FALSE
27,"SELF","word",NA,"old",0.697084188461,"K",FALSE
27,"TASP","nonword",NA,"new",0.832561016083,"N",TRUE
27,"LINE","word",44,"new",0.862097024918,"N",FALSE
27,"BEEF","word",41,"old",1.75796508789,"K",TRUE
27,"BOOK","word",NA,"new",0.986726999283,"N",TRUE
27,"DAUV","nonword",NA,"old",0.850476980209,"K",FALSE
27,"RAIN","word",NA,"new",0.747780799866,"N",TRUE
27,"REST","word",NA,"old",2.96366596222,"K",FALSE
27,"KEPH","nonword",NA,"new",1.35637617111,"N",TRUE
27,"WONE","nonword",21,"old",1.32223105431,"R",TRUE
27,"DENC","nonword",NA,"old",1.57137393951,"K",FALSE
27,"YEAR","word",31,"new",1.09224200249,"N",FALSE
27,"GWUZ","nonword",NA,"new",1.22988200188,"N",TRUE
27,"WONC","nonword",60,"old",0.931689977646,"R",TRUE
27,"WORK","word",NA,"old",4.54938197136,"K",FALSE
27,"WASH","word",7,"new",0.787254095078,"N",FALSE
27,"DOYS","nonword",36,"old",0.891554832458,"R",TRUE
27,"COAT","word",NA,"new",3.66837406158,"N",TRUE
27,"LORT","nonword",50,"old",1.05148100853,"K",TRUE
27,"CALL","word",54,"new",1.50046610832,"N",FALSE
27,"SWAZ","nonword",NA,"old",0.788092851639,"K",FALSE
27,"KLIB","nonword",22,"new",1.62541508675,"N",FALSE
27,"DOOR","word",NA,"new",1.20905089378,"N",TRUE
27,"YAIL","nonword",13,"new",1.36448502541,"N",FALSE
27,"ZYSE","nonword",NA,"new",1.29593300819,"N",TRUE
28,"YAIL","nonword",NA,"new",3.84363698959,"N",TRUE
28,"ZYSE","nonword",NA,"old",2.69473719597,"K",FALSE
28,"ROOM","word",49,"old",3.05233407021,"K",TRUE
28,"ABST","nonword",44,"old",4.136729002,"K",TRUE
28,"CAKE","word",NA,"new",1.90484499931,"N",TRUE
28,"CWUL","nonword",NA,"new",2.04029679298,"N",TRUE
28,"BEEF","word",NA,"old",1.93184494972,"R",FALSE
28,"CHUR","nonword",8,"old",1.70681095123,"K",TRUE
28,"GWUZ","nonword",NA,"old",2.17184996605,"R",FALSE
28,"NAUC","nonword",22,"old",1.41289520264,"K",TRUE
28,"COAT","word",1,"old",1.7379181385,"K",TRUE
28,"TALK","word",NA,"new",2.63468599319,"N",TRUE
28,"HOAB","nonword",6,"old",2.02414894104,"R",TRUE
28,"VEUL","nonword",60,"old",2.0330080986,"K",TRUE
28,"HEWF","nonword",26,"new",3.67973184586,"N",FALSE
28,"HAVE","word",32,"old",1.78072786331,"R",TRUE
28,"KEPH","nonword",NA,"new",1.8916490078,"N",TRUE
28,"WONE","nonword",NA,"new",1.44507098198,"N",TRUE
28,"WORK","word",33,"new",1.75263285637,"N",FALSE
28,"FACT","word",58,"old",1.38209009171,"K",TRUE
28,"ROAD","word",24,"old",1.45725703239,"R",TRUE
28,"MAKE","word",13,"old",1.33232402802,"R",TRUE
28,"NOGE","nonword",NA,"new",1.73518300056,"N",TRUE
28,"LIKE","word",NA,"old",1.92881083488,"K",FALSE
28,"HALF","word",50,"old",3.42787718773,"R",TRUE
28,"SOAP","word",31,"old",1.23447680473,"R",TRUE
28,"BOOK","word",NA,"new",3.2275519371,"N",TRUE
28,"ZUNK","nonword",17,"old",1.85878705978,"R",TRUE
28,"NOTE","word",45,"old",1.75783896446,"R",TRUE
28,"DENC","nonword",NA,"new",2.0987739563,"N",TRUE
28,"JALT","nonword",48,"old",1.39620184898,"K",TRUE
28,"YEAR","word",25,"old",1.60330414772,"K",TRUE
28,"SNUZ","nonword",NA,"new",1.17026591301,"N",TRUE
28,"LOOK","word",NA,"old",0.923995018005,"K",FALSE
28,"CLOF","nonword",NA,"new",1.52893614769,"N",TRUE
28,"SOFT","word",28,"old",1.26872897148,"R",TRUE
28,"MYDE","nonword",36,"old",4.18008995056,"R",TRUE
28,"WONC","nonword",NA,"old",2.3205640316,"R",FALSE
28,"FACE","word",19,"old",1.84728503227,"K",TRUE
28,"SOTE","nonword",NA,"new",1.84410691261,"N",TRUE
28,"MENC","nonword",57,"old",1.45588207245,"R",TRUE
28,"SONG","word",46,"old",2.47095608711,"R",TRUE
28,"HOME","word",10,"old",2.3719329834,"R",TRUE
28,"WUIL","nonword",27,"new",2.04067897797,"N",FALSE
28,"SEAT","word",NA,"old",1.29219818115,"R",FALSE
28,"HELP","word",NA,"new",3.62706899643,"N",TRUE
28,"DUFE","nonword",NA,"old",0.930217027664,"R",FALSE
28,"TIME","word",NA,"old",1.41550302505,"K",FALSE
28,"LINE","word",35,"new",1.48234200478,"N",FALSE
28,"JAUK","nonword",NA,"old",3.03811502457,"R",FALSE
28,"RETE","nonword",29,"new",1.42062401772,"N",FALSE
28,"SEFS","nonword",NA,"new",2.50823903084,"N",TRUE
28,"SALT","word",51,"old",1.01958990097,"R",TRUE
28,"LIFE","word",NA,"old",4.04474115372,"R",FALSE
28,"DATE","word",37,"old",6.65139293671,"R",TRUE
28,"DWEK","nonword",NA,"new",1.51687788963,"N",TRUE
28,"HOLD","word",NA,"new",2.20234203339,"N",TRUE
28,"KNEE","word",47,"old",1.83796000481,"K",TRUE
28,"BIRD","word",52,"old",1.53880286217,"K",TRUE
28,"NARN","nonword",53,"new",1.54170298576,"N",FALSE
28,"FEET","word",20,"old",1.3334941864,"K",TRUE
28,"CALL","word",NA,"new",1.42036008835,"N",TRUE
28,"UFTS","nonword",39,"new",1.84386610985,"N",FALSE
28,"LEFT","word",NA,"old",1.99940490723,"R",FALSE
28,"SKIN","word",NA,"new",1.89243912697,"N",TRUE
28,"HEAD","word",NA,"old",1.75803494453,"R",FALSE
28,"TUCE","nonword",9,"old",2.44118213654,"K",TRUE
28,"WALK","word",38,"old",3.3679690361,"R",TRUE
28,"REST","word",NA,"old",8.01084804535,"R",FALSE
28,"VABB","nonword",NA,"new",1.29786896706,"N",TRUE
28,"LODD","nonword",16,"old",1.99571800232,"R",TRUE
28,"LATT","nonword",NA,"old",2.75880599022,"R",FALSE
28,"ZELF","nonword",NA,"new",1.07551598549,"N",TRUE
28,"RILM","nonword",56,"new",1.80909585953,"N",FALSE
28,"JOSP","nonword",7,"old",1.5809700489,"R",TRUE
28,"NALN","nonword",41,"old",1.53590893745,"R",TRUE
28,"GWIC","nonword",54,"old",1.70708298683,"K",TRUE
28,"TASP","nonword",NA,"new",1.41981601715,"N",TRUE
28,"HAND","word",NA,"old",1.1634619236,"R",FALSE
28,"PAGE","word",2,"old",2.06876587868,"K",TRUE
28,"CWEB","nonword",NA,"new",1.42365598679,"N",TRUE
28,"CHIE","nonword",3,"old",1.35924005508,"R",TRUE
28,"BATH","word",40,"old",1.63055491447,"K",TRUE
28,"FOMB","nonword",42,"new",2.24754214287,"N",FALSE
28,"PLOK","nonword",43,"new",1.76284003258,"N",FALSE
28,"GIRL","word",4,"old",1.00634407997,"K",TRUE
28,"SWAZ","nonword",23,"new",2.05344319344,"N",FALSE
28,"SPIZ","nonword",NA,"old",0.991329908371,"R",FALSE
28,"CASH","word",NA,"old",2.88214111328,"K",FALSE
28,"WONS","nonword",15,"old",1.50691008568,"R",TRUE
28,"SIME","nonword",NA,"old",2.89215397835,"K",FALSE
28,"TREE","word",34,"old",3.03105401993,"R",TRUE
28,"ZEAM","nonword",59,"new",1.74164915085,"N",FALSE
28,"GATE","word",NA,"old",2.45334792137,"R",FALSE
28,"DAPT","nonword",14,"new",1.99006605148,"N",FALSE
28,"HESP","nonword",30,"old",1.53955221176,"K",TRUE
28,"DOOR","word",NA,"old",2.44469809532,"R",FALSE
28,"LORT","nonword",NA,"new",1.2334458828,"N",TRUE
28,"ZARC","nonword",18,"old",1.72710680962,"R",TRUE
28,"RAIN","word",NA,"new",1.61829400063,"N",TRUE
28,"BLUE","word",11,"new",2.44355297089,"N",FALSE
28,"SNOW","word",NA,"old",1.55098104477,"R",FALSE
28,"COLD","word",NA,"old",1.2920820713,"R",FALSE
28,"TRUV","nonword",NA,"old",1.32177686691,"R",FALSE
28,"MIND","word",NA,"new",1.6501660347,"N",TRUE
28,"WASH","word",NA,"new",3.69974303246,"N",TRUE
28,"DAUV","nonword",NA,"old",1.82878994942,"R",FALSE
28,"SHOP","word",NA,"old",1.43188691139,"R",FALSE
28,"KLIB","nonword",NA,"new",1.46687197685,"N",TRUE
28,"WARM","word",NA,"new",2.95449185371,"N",TRUE
28,"WIND","word",NA,"old",3.03169488907,"K",FALSE
28,"YOGG","nonword",NA,"new",2.32409310341,"N",TRUE
28,"WANT","word",NA,"old",0.9118039608,"R",FALSE
28,"FOSK","nonword",NA,"new",1.8004720211,"N",TRUE
28,"GOOD","word",NA,"new",1.51582503319,"N",TRUE
28,"KISS","word",5,"old",1.56142497063,"K",TRUE
28,"COLV","nonword",NA,"old",1.5148229599,"K",FALSE
28,"HALL","word",12,"new",1.96762299538,"N",FALSE
28,"SELF","word",55,"old",1.53920197487,"R",TRUE
28,"DOYS","nonword",21,"old",2.13043403625,"K",TRUE
29,"REST","word",25,"new",6.55026221275,"N",FALSE
29,"TALK","word",NA,"old",2.67660212517,"R",FALSE
29,"DOOR","word",NA,"old",4.10769486427,"K",FALSE
29,"JAUK","nonword",NA,"old",4.2194211483,"R",FALSE
29,"CLOF","nonword",NA,"old",1.70178389549,"R",FALSE
29,"BEEF","word",22,"old",1.80273485184,"R",TRUE
29,"TREE","word",NA,"new",1.36757516861,"N",TRUE
29,"SWAZ","nonword",NA,"new",3.17127585411,"N",TRUE
29,"RETE","nonword",NA,"new",1.80426692963,"N",TRUE
29,"BIRD","word",NA,"new",1.24757003784,"N",TRUE
29,"ZYSE","nonword",NA,"new",3.84328484535,"N",TRUE
29,"DATE","word",NA,"new",1.1899368763,"N",TRUE
29,"LINE","word",30,"new",1.17962503433,"N",FALSE
29,"WALK","word",39,"old",2.25943899155,"K",TRUE
29,"KLIB","nonword",NA,"new",1.61224007607,"N",TRUE
29,"FOSK","nonword",11,"old",1.21383881569,"R",TRUE
29,"GWIC","nonword",NA,"new",1.26492500305,"N",TRUE
29,"ZEAM","nonword",37,"old",1.48070001602,"R",TRUE
29,"CAKE","word",NA,"old",2.70009994507,"R",FALSE
29,"DUFE","nonword",3,"old",1.47893214226,"R",TRUE
29,"MIND","word",33,"old",3.10415697098,"K",TRUE
29,"HELP","word",17,"old",1.41891598701,"R",TRUE
29,"HEWF","nonword",NA,"new",2.5222158432,"N",TRUE
29,"HAVE","word",NA,"new",1.50926089287,"N",TRUE
29,"WONC","nonword",NA,"old",1.85299801826,"R",FALSE
29,"RILM","nonword",NA,"new",2.53205323219,"N",TRUE
29,"FOMB","nonword",NA,"new",1.86935901642,"N",TRUE
29,"TRUV","nonword",44,"new",2.40463685989,"N",FALSE
29,"HESP","nonword",14,"new",3.45597290993,"N",FALSE
29,"CWUL","nonword",52,"old",2.0491809845,"R",TRUE
29,"CALL","word",24,"new",1.51990509033,"N",FALSE
29,"SOFT","word",NA,"old",3.75572299957,"K",FALSE
29,"SOTE","nonword",5,"old",1.36416697502,"R",TRUE
29,"SOAP","word",21,"old",1.14751505852,"R",TRUE
29,"ROOM","word",54,"new",2.58865714073,"N",FALSE
29,"DAUV","nonword",49,"old",1.12393903732,"R",TRUE
29,"TASP","nonword",53,"old",1.1992328167,"R",TRUE
29,"NALN","nonword",10,"old",1.13257002831,"R",TRUE
29,"KNEE","word",28,"old",1.77591109276,"K",TRUE
29,"HOLD","word",NA,"new",1.48493790627,"N",TRUE
29,"GWUZ","nonword",NA,"old",1.26473212242,"R",FALSE
29,"UFTS","nonword",45,"new",1.30759501457,"N",FALSE
29,"LORT","nonword",NA,"new",5.28353214264,"N",TRUE
29,"NOGE","nonword",NA,"new",1.88578796387,"N",TRUE
29,"HOME","word",NA,"new",1.37702012062,"N",TRUE
29,"WARM","word",NA,"old",1.08301711082,"R",FALSE
29,"RAIN","word",40,"new",2.92005300522,"N",FALSE
29,"WIND","word",NA,"new",1.0751581192,"N",TRUE
29,"SNUZ","nonword",20,"old",1.00085186958,"R",TRUE
29,"ZARC","nonword",NA,"new",1.35204195976,"N",TRUE
29,"SELF","word",NA,"new",3.11770606041,"N",TRUE
29,"TIME","word",4,"old",1.91492199898,"K",TRUE
29,"LEFT","word",1,"old",2.17600798607,"R",TRUE
29,"NARN","nonword",NA,"old",1.16300296783,"R",FALSE
29,"FACE","word",51,"old",3.27439808846,"K",TRUE
29,"HALF","word",NA,"new",5.13515901566,"N",TRUE
29,"JALT","nonword",NA,"old",2.82378792763,"R",FALSE
29,"SNOW","word",57,"old",1.92481803894,"K",TRUE
29,"NAUC","nonword",NA,"old",1.71770381927,"R",FALSE
29,"JOSP","nonword",6,"old",1.02913594246,"R",TRUE
29,"WANT","word",NA,"old",2.09445285797,"K",FALSE
29,"SALT","word",7,"old",1.12743902206,"R",TRUE
29,"NOTE","word",NA,"new",1.23668003082,"N",TRUE
29,"LATT","nonword",NA,"old",4.91442298889,"K",FALSE
29,"KISS","word",NA,"new",1.10850119591,"N",TRUE
29,"LOOK","word",16,"new",3.37213110924,"N",FALSE
29,"FACT","word",32,"new",6.86942195892,"N",FALSE
29,"TUCE","nonword",43,"old",1.37147402763,"R",TRUE
29,"LIFE","word",41,"old",3.72489714622,"R",TRUE
29,"YEAR","word",18,"new",1.35526609421,"N",FALSE
29,"YAIL","nonword",NA,"new",1.53679895401,"N",TRUE
29,"CWEB","nonword",29,"old",1.53037595749,"R",TRUE
29,"GIRL","word",NA,"old",4.81577301025,"K",FALSE
29,"DWEK","nonword",60,"new",1.79987692833,"N",FALSE
29,"MENC","nonword",NA,"old",1.90765619278,"R",FALSE
29,"ZUNK","nonword",50,"old",1.12259602547,"R",TRUE
29,"WUIL","nonword",13,"old",3.4679210186,"K",TRUE
29,"CHIE","nonword",26,"old",1.78089594841,"R",TRUE
29,"CASH","word",NA,"new",1.21163702011,"N",TRUE
29,"VABB","nonword",NA,"new",1.18916487694,"N",TRUE
29,"DAPT","nonword",NA,"new",4.37289214134,"N",TRUE
29,"WORK","word",NA,"old",2.41380190849,"K",FALSE
29,"YOGG","nonword",34,"new",3.21850585938,"N",FALSE
29,"HOAB","nonword",36,"old",2.57992196083,"K",TRUE
29,"BOOK","word",NA,"new",5.6626329422,"N",TRUE
29,"FEET","word",55,"new",1.02085804939,"N",FALSE
29,"HAND","word",NA,"new",1.08451294899,"N",TRUE
29,"WONE","nonword",59,"old",1.32832193375,"R",TRUE
29,"BATH","word",NA,"new",1.38752794266,"N",TRUE
29,"GOOD","word",31,"new",1.54711389542,"N",FALSE
29,"PAGE","word",NA,"old",10.7870779037,"K",FALSE
29,"DENC","nonword",15,"old",1.22552514076,"R",TRUE
29,"WONS","nonword",38,"old",1.45883011818,"R",TRUE
29,"SHOP","word",47,"new",1.18784093857,"N",FALSE
29,"DOYS","nonword",NA,"old",4.53972411156,"R",FALSE
29,"SEAT","word",8,"new",1.49992489815,"N",FALSE
29,"ABST","nonword",56,"old",2.81970310211,"K",TRUE
29,"SONG","word",27,"old",1.53855800629,"R",TRUE
29,"KEPH","nonword",NA,"new",1.32159614563,"N",TRUE
29,"SEFS","nonword",9,"new",2.65302205086,"N",FALSE
29,"COLD","word",NA,"old",4.590498209,"R",FALSE
29,"PLOK","nonword",48,"new",1.74065089226,"N",FALSE
29,"LODD","nonword",NA,"old",6.86854720116,"K",FALSE
29,"CHUR","nonword",46,"old",2.36432099342,"R",TRUE
29,"SKIN","word",58,"old",4.29138278961,"K",TRUE
29,"ROAD","word",NA,"new",3.28363418579,"N",TRUE
29,"ZELF","nonword",NA,"new",1.32659101486,"N",TRUE
29,"COAT","word",NA,"new",3.12207198143,"N",TRUE
29,"MAKE","word",NA,"new",2.51705288887,"N",TRUE
29,"SPIZ","nonword",NA,"old",8.93885803223,"K",FALSE
29,"SIME","nonword",NA,"new",1.57166600227,"N",TRUE
29,"VEUL","nonword",35,"old",1.66129517555,"R",TRUE
29,"HALL","word",NA,"new",1.21835899353,"N",TRUE
29,"WASH","word",42,"new",8.3962059021,"N",FALSE
29,"GATE","word",NA,"old",1.2958521843,"R",FALSE
29,"BLUE","word",19,"new",1.33298802376,"N",FALSE
29,"COLV","nonword",NA,"old",1.62270402908,"K",FALSE
29,"LIKE","word",12,"old",2.28807592392,"R",TRUE
29,"MYDE","nonword",2,"old",0.640923023224,"R",TRUE
